split,model,layer,duration,duration_val,test_split,metric,score
test,SpidR VP-20,9,10h,600,dev,triphone_abx_discrete,13.31
test,SpidR VP-20,10,10h,600,dev,triphone_abx_discrete,13.83
test,SpidR VP-20,11,10h,600,dev,triphone_abx_discrete,14.95
test,SpidR VP-20,12,10h,600,dev,triphone_abx_discrete,23.52
test,SpidR VP-20,5,10min,10,dev,triphone_abx_discrete,13.77
test,SpidR VP-20,6,10min,10,dev,triphone_abx_discrete,14.04
test,SpidR VP-20,7,10min,10,dev,triphone_abx_discrete,13.81
test,SpidR VP-20,8,10min,10,dev,triphone_abx_discrete,14.12
test,SpidR VP-20,9,10min,10,dev,triphone_abx_discrete,15.03
test,SpidR VP-20,10,10min,10,dev,triphone_abx_discrete,15.66
test,SpidR VP-20,11,10min,10,dev,triphone_abx_discrete,16.68
test,SpidR VP-20,12,10min,10,dev,triphone_abx_discrete,23.13
test,SpidR VP-20,5,1h,60,dev,triphone_abx_discrete,12.24
test,SpidR VP-20,6,1h,60,dev,triphone_abx_discrete,12.44
test,SpidR VP-20,7,1h,60,dev,triphone_abx_discrete,12.21
test,SpidR VP-20,8,1h,60,dev,triphone_abx_discrete,12.64
test,SpidR VP-20,9,1h,60,dev,triphone_abx_discrete,13.77
test,SpidR VP-20,10,1h,60,dev,triphone_abx_discrete,14.13
test,SpidR VP-20,11,1h,60,dev,triphone_abx_discrete,15.26
test,SpidR VP-20,12,1h,60,dev,triphone_abx_discrete,22.68
test,SpidR VP-20,5,0,1,test,triphone_abx_discrete,13.47
test,SpidR VP-20,5,0,1,dev,triphone_abx_discrete,16.43
test,SpidR VP-20,6,0,1,test,triphone_abx_discrete,13.3
test,SpidR VP-20,6,0,1,dev,triphone_abx_discrete,16.54
test,SpidR VP-20,7,0,1,test,triphone_abx_discrete,13.48
test,SpidR VP-20,7,0,1,dev,triphone_abx_discrete,16.67
test,SpidR VP-20,8,0,1,test,triphone_abx_discrete,13.91
test,SpidR VP-20,8,0,1,dev,triphone_abx_discrete,17.28
test,SpidR VP-20,9,0,1,test,triphone_abx_discrete,15.19
test,SpidR VP-20,9,0,1,dev,triphone_abx_discrete,18.57
test,SpidR VP-20,10,0,1,test,triphone_abx_discrete,16.21
test,SpidR VP-20,10,0,1,dev,triphone_abx_discrete,19.56
test,SpidR VP-20,11,0,1,test,triphone_abx_discrete,17.27
test,SpidR VP-20,11,0,1,dev,triphone_abx_discrete,20.94
test,SpidR VP-20,12,0,1,test,triphone_abx_discrete,25.37
test,SpidR VP-20,12,0,1,dev,triphone_abx_discrete,29.89
dev,HuBERT MMS-ulab,1,10h,600,test,triphone_abx_continuous,16.71
dev,HuBERT MMS-ulab,2,10h,600,test,triphone_abx_continuous,15.42
dev,HuBERT MMS-ulab,3,10h,600,test,triphone_abx_continuous,13.16
dev,HuBERT MMS-ulab,4,10h,600,test,triphone_abx_continuous,10.52
dev,HuBERT MMS-ulab,5,10h,600,test,triphone_abx_continuous,9.24
dev,HuBERT MMS-ulab,6,10h,600,test,triphone_abx_continuous,8.25
dev,HuBERT MMS-ulab,7,10h,600,test,triphone_abx_continuous,7.86
dev,HuBERT MMS-ulab,8,10h,600,test,triphone_abx_continuous,7.72
dev,HuBERT MMS-ulab,9,10h,600,test,triphone_abx_continuous,7.66
dev,HuBERT MMS-ulab,10,10h,600,test,triphone_abx_continuous,6.74
dev,HuBERT MMS-ulab,11,10h,600,test,triphone_abx_continuous,6.68
dev,HuBERT MMS-ulab,12,10h,600,test,triphone_abx_continuous,7.51
dev,HuBERT MMS-ulab,1,10min,10,test,triphone_abx_continuous,17.1
dev,HuBERT MMS-ulab,2,10min,10,test,triphone_abx_continuous,15.59
dev,HuBERT MMS-ulab,3,10min,10,test,triphone_abx_continuous,14.21
dev,HuBERT MMS-ulab,4,10min,10,test,triphone_abx_continuous,11.01
dev,HuBERT MMS-ulab,5,10min,10,test,triphone_abx_continuous,9.97
dev,HuBERT MMS-ulab,6,10min,10,test,triphone_abx_continuous,9.29
dev,HuBERT MMS-ulab,7,10min,10,test,triphone_abx_continuous,9.05
dev,HuBERT MMS-ulab,8,10min,10,test,triphone_abx_continuous,9.31
dev,HuBERT MMS-ulab,9,10min,10,test,triphone_abx_continuous,10.17
dev,HuBERT MMS-ulab,10,10min,10,test,triphone_abx_continuous,9.19
dev,HuBERT MMS-ulab,11,10min,10,test,triphone_abx_continuous,8.31
dev,HuBERT MMS-ulab,12,10min,10,test,triphone_abx_continuous,9.17
dev,HuBERT MMS-ulab,1,1h,60,test,triphone_abx_continuous,17.1
dev,HuBERT MMS-ulab,2,1h,60,test,triphone_abx_continuous,16.11
dev,HuBERT MMS-ulab,3,1h,60,test,triphone_abx_continuous,14.33
dev,HuBERT MMS-ulab,4,1h,60,test,triphone_abx_continuous,10.98
dev,HuBERT MMS-ulab,5,1h,60,test,triphone_abx_continuous,9.83
dev,HuBERT MMS-ulab,6,1h,60,test,triphone_abx_continuous,9.07
dev,HuBERT MMS-ulab,7,1h,60,test,triphone_abx_continuous,8.89
dev,HuBERT MMS-ulab,8,1h,60,test,triphone_abx_continuous,8.75
dev,HuBERT MMS-ulab,9,1h,60,test,triphone_abx_continuous,9.49
dev,HuBERT MMS-ulab,10,1h,60,test,triphone_abx_continuous,8.73
dev,HuBERT MMS-ulab,11,1h,60,test,triphone_abx_continuous,7.77
dev,HuBERT MMS-ulab,12,1h,60,test,triphone_abx_continuous,8.97
dev,HuBERT MMS-ulab,1,10h,600,dev,triphone_abx_continuous,19.88
dev,HuBERT MMS-ulab,2,10h,600,dev,triphone_abx_continuous,18.49
dev,HuBERT MMS-ulab,3,10h,600,dev,triphone_abx_continuous,15.94
dev,HuBERT MMS-ulab,4,10h,600,dev,triphone_abx_continuous,12.41
dev,HuBERT MMS-ulab,5,10h,600,dev,triphone_abx_continuous,11.04
dev,HuBERT MMS-ulab,6,10h,600,dev,triphone_abx_continuous,10.06
dev,HuBERT MMS-ulab,7,10h,600,dev,triphone_abx_continuous,10.17
dev,HuBERT MMS-ulab,8,10h,600,dev,triphone_abx_continuous,9.49
dev,HuBERT MMS-ulab,9,10h,600,dev,triphone_abx_continuous,10.1
dev,HuBERT MMS-ulab,10,10h,600,dev,triphone_abx_continuous,9.3
dev,HuBERT MMS-ulab,11,10h,600,dev,triphone_abx_continuous,9.05
dev,HuBERT MMS-ulab,12,10h,600,dev,triphone_abx_continuous,8.9
dev,HuBERT MMS-ulab,1,10min,10,dev,triphone_abx_continuous,20.05
dev,HuBERT MMS-ulab,2,10min,10,dev,triphone_abx_continuous,18.8
dev,HuBERT MMS-ulab,3,10min,10,dev,triphone_abx_continuous,16.73
dev,HuBERT MMS-ulab,4,10min,10,dev,triphone_abx_continuous,13.05
dev,HuBERT MMS-ulab,5,10min,10,dev,triphone_abx_continuous,11.64
dev,HuBERT MMS-ulab,6,10min,10,dev,triphone_abx_continuous,11.03
dev,HuBERT MMS-ulab,7,10min,10,dev,triphone_abx_continuous,11.1
dev,HuBERT MMS-ulab,8,10min,10,dev,triphone_abx_continuous,11.44
dev,HuBERT MMS-ulab,9,10min,10,dev,triphone_abx_continuous,12.76
dev,HuBERT MMS-ulab,10,10min,10,dev,triphone_abx_continuous,11.75
dev,HuBERT MMS-ulab,11,10min,10,dev,triphone_abx_continuous,10.47
dev,HuBERT MMS-ulab,12,10min,10,dev,triphone_abx_continuous,10.7
dev,HuBERT MMS-ulab,1,1h,60,dev,triphone_abx_continuous,19.85
dev,HuBERT MMS-ulab,2,1h,60,dev,triphone_abx_continuous,18.71
dev,HuBERT MMS-ulab,3,1h,60,dev,triphone_abx_continuous,16.7
dev,HuBERT MMS-ulab,4,1h,60,dev,triphone_abx_continuous,12.86
dev,HuBERT MMS-ulab,5,1h,60,dev,triphone_abx_continuous,11.84
dev,HuBERT MMS-ulab,6,1h,60,dev,triphone_abx_continuous,11.05
dev,HuBERT MMS-ulab,7,1h,60,dev,triphone_abx_continuous,10.93
dev,HuBERT MMS-ulab,8,1h,60,dev,triphone_abx_continuous,10.96
dev,HuBERT MMS-ulab,9,1h,60,dev,triphone_abx_continuous,12.28
dev,HuBERT MMS-ulab,10,1h,60,dev,triphone_abx_continuous,11.13
dev,HuBERT MMS-ulab,11,1h,60,dev,triphone_abx_continuous,9.6
dev,HuBERT MMS-ulab,12,1h,60,dev,triphone_abx_continuous,10.31
dev,HuBERT MMS-ulab,1,0,1,test,triphone_abx_continuous,17.4
dev,HuBERT MMS-ulab,1,0,1,dev,triphone_abx_continuous,19.99
dev,HuBERT MMS-ulab,2,0,1,test,triphone_abx_continuous,15.73
dev,HuBERT MMS-ulab,2,0,1,dev,triphone_abx_continuous,18.47
dev,HuBERT MMS-ulab,3,0,1,test,triphone_abx_continuous,13.81
dev,HuBERT MMS-ulab,3,0,1,dev,triphone_abx_continuous,16.29
dev,HuBERT MMS-ulab,4,0,1,test,triphone_abx_continuous,11.19
dev,HuBERT MMS-ulab,4,0,1,dev,triphone_abx_continuous,13.2
dev,HuBERT MMS-ulab,5,0,1,test,triphone_abx_continuous,10.21
dev,HuBERT MMS-ulab,5,0,1,dev,triphone_abx_continuous,11.9
dev,HuBERT MMS-ulab,6,0,1,test,triphone_abx_continuous,9.42
dev,HuBERT MMS-ulab,6,0,1,dev,triphone_abx_continuous,11.21
dev,HuBERT MMS-ulab,7,0,1,test,triphone_abx_continuous,9.89
dev,HuBERT MMS-ulab,7,0,1,dev,triphone_abx_continuous,12.36
dev,HuBERT MMS-ulab,8,0,1,test,triphone_abx_continuous,10.03
dev,HuBERT MMS-ulab,8,0,1,dev,triphone_abx_continuous,12.03
dev,HuBERT MMS-ulab,9,0,1,test,triphone_abx_continuous,10.73
dev,HuBERT MMS-ulab,9,0,1,dev,triphone_abx_continuous,13.66
dev,HuBERT MMS-ulab,10,0,1,test,triphone_abx_continuous,9.3
dev,HuBERT MMS-ulab,10,0,1,dev,triphone_abx_continuous,11.88
dev,HuBERT MMS-ulab,11,0,1,test,triphone_abx_continuous,9.88
dev,HuBERT MMS-ulab,11,0,1,dev,triphone_abx_continuous,12.75
dev,HuBERT MMS-ulab,12,0,1,test,triphone_abx_continuous,9.24
dev,HuBERT MMS-ulab,12,0,1,dev,triphone_abx_continuous,10.67
dev,HuBERT VP-20,1,10h,600,test,triphone_abx_continuous,16.44
dev,HuBERT VP-20,2,10h,600,test,triphone_abx_continuous,14.71
dev,HuBERT VP-20,3,10h,600,test,triphone_abx_continuous,14.06
dev,HuBERT VP-20,4,10h,600,test,triphone_abx_continuous,11.0
dev,HuBERT VP-20,5,10h,600,test,triphone_abx_continuous,9.89
dev,HuBERT VP-20,6,10h,600,test,triphone_abx_continuous,8.5
dev,HuBERT VP-20,7,10h,600,test,triphone_abx_continuous,6.89
dev,HuBERT VP-20,8,10h,600,test,triphone_abx_continuous,6.23
dev,HuBERT VP-20,9,10h,600,test,triphone_abx_continuous,6.62
dev,HuBERT VP-20,10,10h,600,test,triphone_abx_continuous,6.83
dev,HuBERT VP-20,11,10h,600,test,triphone_abx_continuous,6.11
dev,HuBERT VP-20,12,10h,600,test,triphone_abx_continuous,7.22
dev,HuBERT VP-20,1,10min,10,test,triphone_abx_continuous,17.21
dev,HuBERT VP-20,2,10min,10,test,triphone_abx_continuous,15.92
dev,HuBERT VP-20,3,10min,10,test,triphone_abx_continuous,14.92
dev,HuBERT VP-20,4,10min,10,test,triphone_abx_continuous,11.78
dev,HuBERT VP-20,5,10min,10,test,triphone_abx_continuous,10.81
dev,HuBERT VP-20,6,10min,10,test,triphone_abx_continuous,9.55
dev,HuBERT VP-20,7,10min,10,test,triphone_abx_continuous,8.49
dev,HuBERT VP-20,8,10min,10,test,triphone_abx_continuous,8.15
dev,HuBERT VP-20,9,10min,10,test,triphone_abx_continuous,8.97
dev,HuBERT VP-20,10,10min,10,test,triphone_abx_continuous,9.41
dev,HuBERT VP-20,11,10min,10,test,triphone_abx_continuous,8.1
dev,HuBERT VP-20,12,10min,10,test,triphone_abx_continuous,9.27
dev,HuBERT VP-20,1,1h,60,test,triphone_abx_continuous,16.77
dev,HuBERT VP-20,2,1h,60,test,triphone_abx_continuous,15.45
dev,HuBERT VP-20,3,1h,60,test,triphone_abx_continuous,14.54
dev,HuBERT VP-20,4,1h,60,test,triphone_abx_continuous,11.49
dev,HuBERT VP-20,5,1h,60,test,triphone_abx_continuous,10.35
dev,HuBERT VP-20,6,1h,60,test,triphone_abx_continuous,9.28
dev,HuBERT VP-20,7,1h,60,test,triphone_abx_continuous,7.81
dev,HuBERT VP-20,8,1h,60,test,triphone_abx_continuous,7.16
dev,HuBERT VP-20,9,1h,60,test,triphone_abx_continuous,8.04
dev,HuBERT VP-20,10,1h,60,test,triphone_abx_continuous,8.76
dev,HuBERT VP-20,11,1h,60,test,triphone_abx_continuous,7.25
dev,HuBERT VP-20,12,1h,60,test,triphone_abx_continuous,8.42
dev,HuBERT VP-20,1,10h,600,dev,triphone_abx_continuous,18.65
dev,HuBERT VP-20,2,10h,600,dev,triphone_abx_continuous,17.27
dev,HuBERT VP-20,3,10h,600,dev,triphone_abx_continuous,16.21
dev,HuBERT VP-20,4,10h,600,dev,triphone_abx_continuous,13.02
dev,HuBERT VP-20,5,10h,600,dev,triphone_abx_continuous,11.65
dev,HuBERT VP-20,6,10h,600,dev,triphone_abx_continuous,10.17
dev,HuBERT VP-20,7,10h,600,dev,triphone_abx_continuous,8.55
dev,HuBERT VP-20,8,10h,600,dev,triphone_abx_continuous,7.78
dev,HuBERT VP-20,9,10h,600,dev,triphone_abx_continuous,8.54
dev,HuBERT VP-20,10,10h,600,dev,triphone_abx_continuous,8.42
dev,HuBERT VP-20,11,10h,600,dev,triphone_abx_continuous,7.28
dev,HuBERT VP-20,12,10h,600,dev,triphone_abx_continuous,8.38
dev,HuBERT VP-20,1,10min,10,dev,triphone_abx_continuous,19.04
dev,HuBERT VP-20,2,10min,10,dev,triphone_abx_continuous,17.82
dev,HuBERT VP-20,3,10min,10,dev,triphone_abx_continuous,17.05
dev,HuBERT VP-20,4,10min,10,dev,triphone_abx_continuous,13.62
dev,HuBERT VP-20,5,10min,10,dev,triphone_abx_continuous,12.42
dev,HuBERT VP-20,6,10min,10,dev,triphone_abx_continuous,11.12
dev,HuBERT VP-20,7,10min,10,dev,triphone_abx_continuous,9.98
dev,HuBERT VP-20,8,10min,10,dev,triphone_abx_continuous,9.66
dev,HuBERT VP-20,9,10min,10,dev,triphone_abx_continuous,10.8
dev,HuBERT VP-20,10,10min,10,dev,triphone_abx_continuous,10.72
dev,HuBERT VP-20,11,10min,10,dev,triphone_abx_continuous,9.12
dev,HuBERT VP-20,12,10min,10,dev,triphone_abx_continuous,10.11
dev,HuBERT VP-20,1,1h,60,dev,triphone_abx_continuous,18.82
dev,HuBERT VP-20,2,1h,60,dev,triphone_abx_continuous,17.52
dev,HuBERT VP-20,3,1h,60,dev,triphone_abx_continuous,17.13
dev,HuBERT VP-20,4,1h,60,dev,triphone_abx_continuous,13.45
dev,HuBERT VP-20,5,1h,60,dev,triphone_abx_continuous,12.28
dev,HuBERT VP-20,6,1h,60,dev,triphone_abx_continuous,10.91
dev,HuBERT VP-20,7,1h,60,dev,triphone_abx_continuous,9.47
dev,HuBERT VP-20,8,1h,60,dev,triphone_abx_continuous,8.98
dev,HuBERT VP-20,9,1h,60,dev,triphone_abx_continuous,10.04
dev,HuBERT VP-20,10,1h,60,dev,triphone_abx_continuous,10.56
dev,HuBERT VP-20,11,1h,60,dev,triphone_abx_continuous,8.55
dev,HuBERT VP-20,12,1h,60,dev,triphone_abx_continuous,10.01
dev,HuBERT VP-20,1,0,1,test,triphone_abx_continuous,16.56
dev,HuBERT VP-20,1,0,1,dev,triphone_abx_continuous,18.66
dev,HuBERT VP-20,2,0,1,test,triphone_abx_continuous,15.0
dev,HuBERT VP-20,2,0,1,dev,triphone_abx_continuous,17.27
dev,HuBERT VP-20,3,0,1,test,triphone_abx_continuous,15.73
dev,HuBERT VP-20,3,0,1,dev,triphone_abx_continuous,17.44
dev,HuBERT VP-20,4,0,1,test,triphone_abx_continuous,11.87
dev,HuBERT VP-20,4,0,1,dev,triphone_abx_continuous,13.8
dev,HuBERT VP-20,5,0,1,test,triphone_abx_continuous,10.79
dev,HuBERT VP-20,5,0,1,dev,triphone_abx_continuous,12.5
dev,HuBERT VP-20,6,0,1,test,triphone_abx_continuous,9.57
dev,HuBERT VP-20,6,0,1,dev,triphone_abx_continuous,11.39
dev,HuBERT VP-20,7,0,1,test,triphone_abx_continuous,8.51
dev,HuBERT VP-20,7,0,1,dev,triphone_abx_continuous,10.07
dev,HuBERT VP-20,8,0,1,test,triphone_abx_continuous,8.38
dev,HuBERT VP-20,8,0,1,dev,triphone_abx_continuous,10.14
dev,HuBERT VP-20,9,0,1,test,triphone_abx_continuous,9.72
dev,HuBERT VP-20,9,0,1,dev,triphone_abx_continuous,11.84
dev,HuBERT VP-20,10,0,1,test,triphone_abx_continuous,9.55
dev,HuBERT VP-20,10,0,1,dev,triphone_abx_continuous,11.57
dev,HuBERT VP-20,11,0,1,test,triphone_abx_continuous,8.29
dev,HuBERT VP-20,11,0,1,dev,triphone_abx_continuous,9.86
dev,HuBERT VP-20,12,0,1,test,triphone_abx_continuous,11.47
dev,HuBERT VP-20,12,0,1,dev,triphone_abx_continuous,13.5
dev,SpidR MMS-ulab,1,10h,600,test,triphone_abx_continuous,10.71
dev,SpidR MMS-ulab,2,10h,600,test,triphone_abx_continuous,11.98
dev,SpidR MMS-ulab,3,10h,600,test,triphone_abx_continuous,10.76
dev,SpidR MMS-ulab,4,10h,600,test,triphone_abx_continuous,8.36
dev,SpidR MMS-ulab,5,10h,600,test,triphone_abx_continuous,6.95
dev,SpidR MMS-ulab,6,10h,600,test,triphone_abx_continuous,7.34
dev,SpidR MMS-ulab,7,10h,600,test,triphone_abx_continuous,10.3
dev,SpidR MMS-ulab,8,10h,600,test,triphone_abx_continuous,12.25
dev,SpidR MMS-ulab,9,10h,600,test,triphone_abx_continuous,13.71
dev,SpidR MMS-ulab,10,10h,600,test,triphone_abx_continuous,14.22
dev,SpidR MMS-ulab,11,10h,600,test,triphone_abx_continuous,14.89
dev,SpidR MMS-ulab,12,10h,600,test,triphone_abx_continuous,15.89
dev,SpidR MMS-ulab,1,10min,10,test,triphone_abx_continuous,11.59
dev,SpidR MMS-ulab,2,10min,10,test,triphone_abx_continuous,13.11
dev,SpidR MMS-ulab,3,10min,10,test,triphone_abx_continuous,11.82
dev,SpidR MMS-ulab,4,10min,10,test,triphone_abx_continuous,10.21
dev,SpidR MMS-ulab,5,10min,10,test,triphone_abx_continuous,8.18
dev,SpidR MMS-ulab,6,10min,10,test,triphone_abx_continuous,8.17
dev,SpidR MMS-ulab,7,10min,10,test,triphone_abx_continuous,10.81
dev,SpidR MMS-ulab,8,10min,10,test,triphone_abx_continuous,12.33
dev,SpidR MMS-ulab,9,10min,10,test,triphone_abx_continuous,13.54
dev,SpidR MMS-ulab,10,10min,10,test,triphone_abx_continuous,13.79
dev,SpidR MMS-ulab,11,10min,10,test,triphone_abx_continuous,14.23
dev,SpidR MMS-ulab,12,10min,10,test,triphone_abx_continuous,15.11
dev,SpidR MMS-ulab,1,1h,60,test,triphone_abx_continuous,11.45
dev,SpidR MMS-ulab,2,1h,60,test,triphone_abx_continuous,12.94
dev,SpidR MMS-ulab,3,1h,60,test,triphone_abx_continuous,11.64
dev,SpidR MMS-ulab,4,1h,60,test,triphone_abx_continuous,9.05
dev,SpidR MMS-ulab,5,1h,60,test,triphone_abx_continuous,7.41
dev,SpidR MMS-ulab,6,1h,60,test,triphone_abx_continuous,7.6
dev,SpidR MMS-ulab,7,1h,60,test,triphone_abx_continuous,10.5
dev,SpidR MMS-ulab,8,1h,60,test,triphone_abx_continuous,12.16
dev,SpidR MMS-ulab,9,1h,60,test,triphone_abx_continuous,13.54
dev,SpidR MMS-ulab,10,1h,60,test,triphone_abx_continuous,14.02
dev,SpidR MMS-ulab,11,1h,60,test,triphone_abx_continuous,14.61
dev,SpidR MMS-ulab,12,1h,60,test,triphone_abx_continuous,15.52
dev,SpidR MMS-ulab,1,10h,600,dev,triphone_abx_continuous,13.32
dev,SpidR MMS-ulab,2,10h,600,dev,triphone_abx_continuous,14.59
dev,SpidR MMS-ulab,3,10h,600,dev,triphone_abx_continuous,13.18
dev,SpidR MMS-ulab,4,10h,600,dev,triphone_abx_continuous,10.29
dev,SpidR MMS-ulab,5,10h,600,dev,triphone_abx_continuous,8.39
dev,SpidR MMS-ulab,6,10h,600,dev,triphone_abx_continuous,9.02
dev,SpidR MMS-ulab,7,10h,600,dev,triphone_abx_continuous,12.39
dev,SpidR MMS-ulab,8,10h,600,dev,triphone_abx_continuous,14.52
dev,SpidR MMS-ulab,9,10h,600,dev,triphone_abx_continuous,16.4
dev,SpidR MMS-ulab,10,10h,600,dev,triphone_abx_continuous,16.73
dev,SpidR MMS-ulab,11,10h,600,dev,triphone_abx_continuous,17.39
dev,SpidR MMS-ulab,12,10h,600,dev,triphone_abx_continuous,18.6
dev,SpidR MMS-ulab,1,10min,10,dev,triphone_abx_continuous,14.36
dev,SpidR MMS-ulab,2,10min,10,dev,triphone_abx_continuous,15.96
dev,SpidR MMS-ulab,3,10min,10,dev,triphone_abx_continuous,14.65
dev,SpidR MMS-ulab,4,10min,10,dev,triphone_abx_continuous,12.96
dev,SpidR MMS-ulab,5,10min,10,dev,triphone_abx_continuous,9.86
dev,SpidR MMS-ulab,6,10min,10,dev,triphone_abx_continuous,9.91
dev,SpidR MMS-ulab,7,10min,10,dev,triphone_abx_continuous,12.74
dev,SpidR MMS-ulab,8,10min,10,dev,triphone_abx_continuous,14.23
dev,SpidR MMS-ulab,9,10min,10,dev,triphone_abx_continuous,15.8
dev,SpidR MMS-ulab,10,10min,10,dev,triphone_abx_continuous,15.87
dev,SpidR MMS-ulab,11,10min,10,dev,triphone_abx_continuous,16.32
dev,SpidR MMS-ulab,12,10min,10,dev,triphone_abx_continuous,17.18
dev,SpidR MMS-ulab,1,1h,60,dev,triphone_abx_continuous,14.03
dev,SpidR MMS-ulab,2,1h,60,dev,triphone_abx_continuous,15.9
dev,SpidR MMS-ulab,3,1h,60,dev,triphone_abx_continuous,14.41
dev,SpidR MMS-ulab,4,1h,60,dev,triphone_abx_continuous,11.39
dev,SpidR MMS-ulab,5,1h,60,dev,triphone_abx_continuous,8.8
dev,SpidR MMS-ulab,6,1h,60,dev,triphone_abx_continuous,9.12
dev,SpidR MMS-ulab,7,1h,60,dev,triphone_abx_continuous,12.22
dev,SpidR MMS-ulab,8,1h,60,dev,triphone_abx_continuous,14.08
dev,SpidR MMS-ulab,9,1h,60,dev,triphone_abx_continuous,15.82
dev,SpidR MMS-ulab,10,1h,60,dev,triphone_abx_continuous,16.07
dev,SpidR MMS-ulab,11,1h,60,dev,triphone_abx_continuous,16.83
dev,SpidR MMS-ulab,12,1h,60,dev,triphone_abx_continuous,17.78
dev,SpidR MMS-ulab,1,0,1,test,triphone_abx_continuous,11.56
dev,SpidR MMS-ulab,1,0,1,dev,triphone_abx_continuous,14.27
dev,SpidR MMS-ulab,2,0,1,test,triphone_abx_continuous,13.79
dev,SpidR MMS-ulab,2,0,1,dev,triphone_abx_continuous,16.65
dev,SpidR MMS-ulab,3,0,1,test,triphone_abx_continuous,13.15
dev,SpidR MMS-ulab,3,0,1,dev,triphone_abx_continuous,15.73
dev,SpidR MMS-ulab,4,0,1,test,triphone_abx_continuous,9.49
dev,SpidR MMS-ulab,4,0,1,dev,triphone_abx_continuous,11.44
dev,SpidR MMS-ulab,5,0,1,test,triphone_abx_continuous,7.87
dev,SpidR MMS-ulab,5,0,1,dev,triphone_abx_continuous,9.1
dev,SpidR MMS-ulab,6,0,1,test,triphone_abx_continuous,8.8
dev,SpidR MMS-ulab,6,0,1,dev,triphone_abx_continuous,10.26
dev,SpidR MMS-ulab,7,0,1,test,triphone_abx_continuous,11.98
dev,SpidR MMS-ulab,7,0,1,dev,triphone_abx_continuous,14.06
dev,SpidR MMS-ulab,8,0,1,test,triphone_abx_continuous,13.83
dev,SpidR MMS-ulab,8,0,1,dev,triphone_abx_continuous,15.93
dev,SpidR MMS-ulab,9,0,1,test,triphone_abx_continuous,15.23
dev,SpidR MMS-ulab,9,0,1,dev,triphone_abx_continuous,17.62
dev,SpidR MMS-ulab,10,0,1,test,triphone_abx_continuous,15.25
dev,SpidR MMS-ulab,10,0,1,dev,triphone_abx_continuous,17.49
dev,SpidR MMS-ulab,11,0,1,test,triphone_abx_continuous,15.37
dev,SpidR MMS-ulab,11,0,1,dev,triphone_abx_continuous,17.59
dev,SpidR MMS-ulab,12,0,1,test,triphone_abx_continuous,15.94
dev,SpidR MMS-ulab,12,0,1,dev,triphone_abx_continuous,18.17
dev,SpidR VP-20,1,10h,600,test,triphone_abx_continuous,10.24
dev,SpidR VP-20,2,10h,600,test,triphone_abx_continuous,8.52
dev,SpidR VP-20,3,10h,600,test,triphone_abx_continuous,7.56
dev,SpidR VP-20,4,10h,600,test,triphone_abx_continuous,12.74
dev,SpidR VP-20,5,10h,600,test,triphone_abx_continuous,5.92
dev,SpidR VP-20,6,10h,600,test,triphone_abx_continuous,5.52
dev,SpidR VP-20,7,10h,600,test,triphone_abx_continuous,5.62
dev,SpidR VP-20,8,10h,600,test,triphone_abx_continuous,5.91
dev,SpidR VP-20,9,10h,600,test,triphone_abx_continuous,6.57
dev,SpidR VP-20,10,10h,600,test,triphone_abx_continuous,6.83
dev,SpidR VP-20,11,10h,600,test,triphone_abx_continuous,7.29
dev,SpidR VP-20,12,10h,600,test,triphone_abx_continuous,10.7
dev,SpidR VP-20,1,10min,10,test,triphone_abx_continuous,10.65
dev,SpidR VP-20,2,10min,10,test,triphone_abx_continuous,9.25
dev,SpidR VP-20,3,10min,10,test,triphone_abx_continuous,8.51
dev,SpidR VP-20,4,10min,10,test,triphone_abx_continuous,14.47
dev,SpidR VP-20,5,10min,10,test,triphone_abx_continuous,7.19
dev,SpidR VP-20,6,10min,10,test,triphone_abx_continuous,6.64
dev,SpidR VP-20,7,10min,10,test,triphone_abx_continuous,6.49
dev,SpidR VP-20,8,10min,10,test,triphone_abx_continuous,6.68
dev,SpidR VP-20,9,10min,10,test,triphone_abx_continuous,7.19
dev,SpidR VP-20,10,10min,10,test,triphone_abx_continuous,7.41
dev,SpidR VP-20,11,10min,10,test,triphone_abx_continuous,7.73
dev,SpidR VP-20,12,10min,10,test,triphone_abx_continuous,9.88
dev,SpidR VP-20,1,1h,60,test,triphone_abx_continuous,10.38
dev,SpidR VP-20,2,1h,60,test,triphone_abx_continuous,8.81
dev,SpidR VP-20,3,1h,60,test,triphone_abx_continuous,8.1
dev,SpidR VP-20,4,1h,60,test,triphone_abx_continuous,12.75
dev,SpidR VP-20,5,1h,60,test,triphone_abx_continuous,6.44
dev,SpidR VP-20,6,1h,60,test,triphone_abx_continuous,5.93
dev,SpidR VP-20,7,1h,60,test,triphone_abx_continuous,5.82
dev,SpidR VP-20,8,1h,60,test,triphone_abx_continuous,6.11
dev,SpidR VP-20,9,1h,60,test,triphone_abx_continuous,6.67
dev,SpidR VP-20,10,1h,60,test,triphone_abx_continuous,6.89
dev,SpidR VP-20,11,1h,60,test,triphone_abx_continuous,7.23
dev,SpidR VP-20,12,1h,60,test,triphone_abx_continuous,9.83
dev,SpidR VP-20,1,10h,600,dev,triphone_abx_continuous,11.91
dev,SpidR VP-20,2,10h,600,dev,triphone_abx_continuous,9.84
dev,SpidR VP-20,3,10h,600,dev,triphone_abx_continuous,8.95
dev,SpidR VP-20,4,10h,600,dev,triphone_abx_continuous,14.84
dev,SpidR VP-20,5,10h,600,dev,triphone_abx_continuous,6.84
